// List of Teams and their ID's:
//592 => ID of Tohoku Golden Eagles
//589 => ID of Chiba Marines
//584 => ID of Tokyo Swallows
//585 => ID of Saitama Lions
//587 => ID of Tokyo Giants
//593 => ID of Yokohama DeNA Bay Stars
//590 => ID of Osaka Tigers
//591 => ID of Osaka Buffaloes
//588 => ID of Hiroshima Toyo Carp
//583 => ID of Hokkaido Fighters
//594 => ID of Aichi Dragons
//586 => ID of Fukuoka Hawks
//
//
//id, del, team_id, Team Name, League Name, LastName, FirstName, NickName, UniformNumber, DayOB, MonthOB, YearOB, NationalityID, Nation, CityID, City, facial_type, Height (cm), Weight (kg), Bats, Throws, Position, ML Service, 40 man roster service, pro years, options used, Contact vL, Gap vL, Power vL, Eye vL, Avoid K vL, BABIP vL, Contract Vr, Gap Vr, Power vR, Eye vR, Ks vR, BABIP vR, Contact Pot, Gap Pot, Power Pot, Eye Pot, Ks Pot, BABIP Pot, HBP, GB Batter type, FB Batter type, speed, steal rate, steal, running, sac bunt, bunt hit,Move vL, Control vL, Movement vR, Control vR, Move Pot, Control Pot, HBP, WP, Balk, Stamina, Hold, GB%, Velocity, ArmSlot, Infield Range, Infield Error, Infield Arm, DP, CatcherAbil, Catcher Arm, OF Range, OF Error, OF Arm, PExp, CExp, 1bExp, 2bExp, 3bExp, ssExp, LFExp, CFExp, RFExp, use expected, expected level, expected ab, expected avg, expected 2b, expected 3b, expected hr, expected bb, expected k, expected hbp, contract y1, contract y2, contract y3, contract y4, contract y5, contract y6, contract y7, contract y8, contract y9, contract y10, contract current year (0 = first year), extension y1, extension y2, extension y3, extension y4, extension y5, extension y6, extension y7, extension y8, extension y9, extension y10, greed, loyalty, play_for_winner, work_ethic, intelligence, leader ability, Stuff Overall, Stuff R/L split, Stuff Pot., Fastball (scale: 0-5), Slider, Curveball, Changeup, Cutter, Sinker, Splitter, Forkball, Screwball, Circlechange, Knucklecurve, Knuckleball, Fastball Pot.(scale: 0-5), Slider Pot., Curveball Pot., Changeup Pot., Cutter Pot., Sinker Pot., Splitter Pot., Forkball Pot., Screwball Pot., Circlechange Pot., Knucklecurve Pot., Knuckleball Pot., Hitter 3B/2B ratio, pbabip, lahman_id, bbref_id, bbrefminors_id, twitter_handle, Catcher Framing, Velo Pot
152957,0,0,-,,Fernandez,Starling,,0,27,10,2006,56,Dominican Republic,71432,Santo Domingo,1,183,179,1,1,4,0,0,1,0,133,134,114,183,130,138,124,127,109,177,122,125,276,272,282,328,269,287,8,0,0,91,96,81,101,108,63,12,17,10,15,11,16,8,7,12,4,0,31,1,4,119,120,115,108,2,2,81,93,60,0,0,0,150,150,150,0,0,0,0,1,550,.128,4,0,1,13,226,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,88,46,94,128,87,1,1.0000,1,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,390,,,fernan000sta,,0,1
152237,0,0,-,,Rodriguez,Frandy,,0,28,1,2006,56,Dominican Republic,0,,1,175,154,1,1,11,0,0,2,0,131,93,46,115,112,151,136,84,43,103,101,157,145,116,44,106,123,156,5,0,0,36,31,16,61,79,25,234,123,245,126,287,245,5,7,1,79,101,51,10,3,55,77,92,39,3,3,17,31,47,150,0,0,0,0,0,0,0,0,0,1,550,.319,0,0,27,132,56,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,84,88,110,73,74,216,.9938,290,185,185,0,257,0,0,0,0,0,0,0,0,271,218,0,312,0,0,0,0,0,0,0,0,0,342,,,rodrig031fra,,3,10
70145,0,0,-,,Gomez,Ricardo,,31,9,11,2004,210,Venezuela,83920,Valencia,5,191,159,1,1,11,0,0,3,0,122,95,31,107,105,140,123,86,34,96,115,130,138,138,49,103,132,147,5,0,0,44,30,27,76,85,34,263,117,270,120,382,284,5,5,1,81,111,50,10,3,47,48,101,28,2,3,19,40,54,150,0,0,0,0,0,0,0,0,0,1,550,.320,0,0,25,135,55,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,91,80,87,94,70,210,1.0692,305,223,0,186,186,0,0,0,0,0,0,0,0,338,0,244,244,0,0,0,0,0,0,0,0,0,328,,,gomez-006ric,,2,10
60402,0,0,-,,Rodriguez,Anthony,,16,7,3,1998,206,The United States,57649,Orlando,5,185,190,2,2,12,0,0,1,0,161,131,41,100,141,186,156,131,45,109,141,175,158,131,44,107,141,178,8,2,2,47,76,32,33,93,33,185,179,176,176,178,177,8,5,2,112,118,53,11,3,45,45,93,31,1,0,21,32,16,150,0,0,0,0,0,0,0,0,0,1,550,.316,0,0,32,110,45,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,179,98,101,119,47,180,1.0000,180,164,137,0,164,0,0,0,0,0,0,0,0,164,137,0,164,0,0,0,0,0,0,0,0,0,402,,,rodrig029ant,,1,11
59792,0,0,-,,Mead,John,,6,13,10,1997,206,The United States,87846,Washington Township  Warren County,4,185,216,2,1,7,0,0,1,0,162,138,85,119,189,141,133,144,54,113,150,119,148,142,62,115,160,124,1,1,2,79,95,61,80,92,58,2,2,2,2,2,2,1,4,2,0,0,3,0,4,8,4,32,11,1,1,113,102,104,0,0,0,0,0,0,150,150,150,0,1,550,.137,5,0,0,8,196,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,157,111,60,83,147,1,1.0000,1,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,406,,,mead--002joh,,1,0
57844,0,0,-,,Talavera,Emerson,,61,1,10,2002,210,Venezuela,83920,Valencia,5,178,161,1,1,12,0,0,3,0,136,95,12,106,102,157,142,86,12,97,92,165,154,125,38,100,137,171,5,0,0,41,39,28,56,83,24,239,170,240,172,368,382,5,4,1,44,111,51,11,3,54,67,98,40,2,4,15,30,46,150,0,0,0,0,0,0,0,0,0,1,550,.317,0,0,27,112,57,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,114,43,78,92,82,217,1.0500,370,192,0,192,192,0,0,0,0,0,0,0,0,348,0,348,348,0,0,0,0,0,0,0,0,0,349,,,talave000eme,,2,11
51672,0,0,-,,Parker,Phillip,,5,3,10,1990,206,The United States,31964,Hinesville,4,183,185,1,1,4,0,0,0,0,151,116,74,140,167,129,148,106,71,130,162,123,149,108,72,133,163,124,17,0,0,68,81,59,65,114,101,2,2,2,2,2,2,17,15,30,1,1,37,2,3,86,89,88,76,4,5,99,91,86,0,0,0,200,200,200,100,200,0,0,1,550,.138,4,0,0,9,195,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,115,48,15,71,61,1,1.0000,1,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,381,,,parker000phi,,4,2
2052,0,0,-,,Maxwell,Carson,,11,30,6,1997,206,The United States,32688,Houston,4,193,216,1,1,7,0,0,2,0,134,191,174,138,97,157,122,188,167,131,92,151,126,189,169,133,93,153,13,2,2,68,43,71,89,99,59,2,2,2,2,2,2,13,15,30,1,0,42,10,4,95,99,114,59,1,1,110,101,120,0,0,0,50,0,25,125,125,100,0,1,550,.124,6,0,2,9,257,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,114,86,113,103,102,1,1.0000,1,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,379,,,maxwel000car,@WelcomeToCarMax,1,10
153543,0,0,-,,Araujo,Juan,,0,15,12,2006,210,Venezuela,7279,Barquisimeto,5,180,159,1,1,4,0,0,1,0,139,122,88,179,144,136,128,118,86,173,131,125,296,303,216,303,312,277,5,0,0,90,0,77,98,101,73,14,10,17,17,16,14,5,5,9,8,0,22,1,3,124,111,103,107,3,2,28,87,52,0,0,0,150,150,0,0,0,0,0,1,550,.132,4,0,1,13,216,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,117,62,99,103,83,1,1.0000,1,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,323,,,araujo005jua,,0,1
153479,0,0,-,,Sosa,Guillermo,,8,29,1,2007,210,Venezuela,56780,Ocumare del Tuy,5,185,154,2,1,4,0,0,1,0,116,130,89,160,116,114,128,138,95,185,129,128,303,287,214,340,312,295,11,0,0,97,100,74,101,102,77,4,19,9,10,12,15,11,12,11,4,0,35,1,3,117,109,104,99,3,2,113,120,88,0,0,0,150,150,150,0,0,0,0,1,550,.127,4,0,1,13,224,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,115,40,103,107,108,1,1.0000,1,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,315,,,sosa--000gui,,0,1
151713,0,0,-,,Rodriguez,Miguel,,3,7,4,2006,210,Venezuela,17321,Caracas,5,178,152,1,1,8,0,0,3,0,158,149,82,142,155,169,147,127,76,134,139,153,292,287,157,294,302,284,9,0,0,95,104,88,93,104,52,15,7,22,14,19,11,9,8,12,6,0,22,1,3,25,47,77,30,3,1,126,105,111,0,0,0,0,0,0,0,150,0,0,1,550,.143,5,0,1,9,206,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,89,51,98,108,61,1,1.0000,1,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,391,,,rodrig030mig,,3,1
151587,0,0,-,,Chirinos,Michell,,76,9,12,2003,210,Venezuela,83920,Valencia,5,188,187,1,1,12,0,0,2,0,126,106,19,116,113,141,132,117,17,128,124,141,158,147,18,125,121,188,6,0,0,43,32,18,78,87,25,278,149,272,148,379,287,6,6,1,88,110,42,11,3,49,56,92,44,2,2,23,39,53,150,0,0,0,0,0,0,0,0,0,1,550,.322,0,0,28,121,58,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,120,65,118,88,96,220,1.0000,225,194,0,194,194,0,0,0,0,0,0,0,0,199,0,199,199,0,0,0,0,0,0,0,0,0,331,,,chirin001mic,,2,11
151094,0,0,-,,Melendez,Jesse,,2,8,7,1996,206,The United States,41955,Los Angeles,5,186,218,1,1,7,0,0,0,0,162,157,71,138,193,128,159,154,68,134,189,125,160,155,69,135,190,126,8,0,0,56,59,55,55,64,94,25,25,25,25,25,25,8,6,4,10,10,27,1,3,53,64,50,42,54,59,71,66,92,0,200,0,0,0,0,100,0,100,0,1,550,.142,6,0,0,9,186,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,67,99,110,135,134,1,1.0000,1,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,395,,,melend001jes,,54,1
151069,0,0,-,,Romero,Jose,,10,4,11,1995,206,The United States,86593,Whittier,5,183,214,1,1,5,0,0,0,0,170,132,41,154,197,157,162,126,38,144,184,147,163,128,39,147,187,151,10,0,0,53,51,49,58,69,75,25,25,25,25,25,25,10,6,5,10,10,28,1,4,81,77,105,62,65,62,69,77,59,0,200,0,200,200,0,0,0,0,0,1,550,.149,5,0,0,9,187,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,146,42,136,148,148,1,1.0000,1,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,391,,,romero018jos,,65,1
67061,0,0,-,,Lantigua,Lisnerkin,,0,1,9,2004,56,Dominican Republic,53855,Nagua,1,183,181,1,1,11,0,0,4,0,65,59,4,53,41,79,60,53,4,48,37,71,70,65,5,80,49,82,5,0,0,12,21,9,7,51,8,281,123,286,126,432,212,5,2,1,72,69,41,8,4,22,11,60,14,0,0,0,0,0,150,0,0,0,0,0,0,0,0,0,1,550,.322,0,0,28,132,55,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,111,53,105,125,110,212,1.0938,254,206,0,253,206,0,0,0,0,0,0,0,0,228,0,322,228,0,0,0,0,0,0,0,0,0,335,,,lantig000lis,,0,8
65177,0,0,-,,De Jesus,Cesar,,0,28,9,2003,56,Dominican Republic,71432,Santo Domingo,5,185,170,2,2,12,0,0,5,0,125,124,22,84,111,141,123,112,20,92,100,147,156,115,38,116,120,184,5,0,0,32,32,24,39,85,21,296,135,272,130,423,223,5,11,1,44,109,53,11,3,57,69,106,30,1,3,18,41,43,200,0,0,0,0,0,0,0,0,0,1,550,.316,0,0,22,129,59,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,101,55,101,96,72,224,1.0000,360,195,195,0,195,0,0,0,0,0,0,0,0,323,323,0,323,0,0,0,0,0,0,0,0,0,323,,,dejesu003ces,,1,11
65118,0,0,-,,Oliver,Ronny,,28,1,1,2004,56,Dominican Republic,31762,Higüey,5,188,154,1,1,12,0,0,5,0,122,105,23,109,106,140,124,116,25,98,117,130,149,113,46,101,114,171,6,0,0,30,36,21,33,76,23,281,143,300,149,399,297,6,9,2,109,72,39,11,3,47,62,105,46,1,3,18,36,55,150,0,0,0,0,0,0,0,0,0,1,550,.323,0,0,28,122,53,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,114,84,82,122,68,207,1.0500,217,176,176,176,176,0,0,0,0,0,0,0,0,176,176,176,176,0,0,0,0,0,0,0,0,0,338,,,oliver000ron,,1,13
64008,0,0,-,,Marin,Junior,,0,15,3,2004,210,Venezuela,92869,Punta de Piedras,5,188,220,1,1,9,0,0,3,0,148,174,30,151,105,171,160,198,35,128,123,191,301,319,404,284,296,307,5,0,0,90,99,67,104,112,71,17,4,10,2,13,3,5,9,12,8,0,25,1,4,19,44,46,16,1,1,104,104,115,0,0,0,0,0,0,0,0,150,0,1,550,.137,6,0,0,9,232,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,108,68,113,101,107,1,1.0000,1,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,390,,,marin-000jun,,1,1
59986,0,0,-,,Mehlbauer,Clayton,,7,15,7,1998,206,The United States,42078,Louisville,4,185,190,1,1,4,0,0,1,0,201,208,71,154,245,171,165,155,71,138,177,164,173,168,71,143,194,166,0,2,2,76,96,53,78,74,40,2,2,2,2,2,2,0,0,0,0,0,0,0,3,107,98,111,108,0,0,50,72,72,0,0,0,50,150,150,0,0,0,0,1,550,.154,6,0,0,9,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,137,57,47,87,97,1,1.0000,1,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,409,,,mehlba000cla,@c_mehlbauer,0,0
55809,0,0,-,,McHugh,Nick,,9,3,2,1992,206,The United States,69999,San Francisco,5,175,181,1,1,4,0,0,0,0,164,132,49,125,189,151,157,126,46,116,176,141,159,128,47,118,179,144,2,0,0,77,88,70,72,99,38,2,2,2,2,2,2,2,0,2,1,0,4,0,4,108,84,82,76,0,0,114,101,82,0,0,0,200,50,200,200,200,200,0,1,550,.146,5,0,0,8,190,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,105,119,78,129,81,1,1.0000,1,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,411,,,mchugh000nic,,0,0
55754,0,0,-,,Buraconak,Will,,27,7,3,1998,206,The United States,26443,Farmington Hills,4,203,240,2,2,12,0,0,1,0,82,91,17,125,79,77,82,91,17,125,79,77,82,91,17,125,79,77,8,0,0,27,7,29,44,78,10,216,126,220,127,219,127,8,12,1,32,97,49,8,3,57,59,87,18,4,3,12,35,40,150,0,0,0,0,0,0,0,0,0,1,550,.298,0,0,30,131,71,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,92,83,99,79,97,260,1.0000,260,256,0,256,208,0,0,0,0,0,0,0,0,256,0,256,208,0,0,0,0,0,0,0,0,0,406,,,buraco000wil,@Will_Bur,4,8
48560,0,0,-,,Fernandez,Wuardo,,1,14,12,2000,210,Venezuela,47991,Maracay,5,185,168,1,1,12,0,0,5,0,150,154,35,122,150,157,150,154,35,122,150,157,150,154,35,122,150,157,5,0,0,18,34,19,1,35,23,274,140,302,149,291,145,5,4,1,41,87,48,10,3,52,29,110,13,4,4,19,50,62,150,0,0,0,0,0,0,0,0,0,1,550,.314,0,0,23,122,59,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,110,56,80,70,98,223,1.0500,226,198,198,198,0,0,0,0,0,0,0,0,0,200,200,200,0,0,0,0,0,0,0,0,0,0,335,,,fernan000wua,,4,10
154057,0,0,-,,Suarez,Jhoangel,,0,16,10,2006,210,Venezuela,15992,Cumana,5,180,164,1,1,4,0,0,1,0,105,101,110,106,100,107,105,101,110,106,100,107,202,202,220,212,200,214,30,0,0,41,37,25,41,82,23,1,1,1,1,1,1,30,15,5,25,25,25,1,3,110,116,111,116,1,1,116,123,108,0,0,0,150,150,0,0,0,0,0,1,550,.113,3,0,1,8,250,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,82,126,100,158,94,1,1.0000,1,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,394,,,suarez000jho,,1,1
152927,0,0,-,,Lasorsa,Rafael,,0,27,5,2007,210,Venezuela,83920,Valencia,5,185,163,1,2,11,0,0,2,0,122,80,26,102,58,162,139,77,23,92,64,171,135,106,24,122,62,169,5,0,0,42,0,18,76,85,36,289,103,295,104,315,328,5,5,1,88,112,48,4,3,55,55,103,30,2,3,16,31,46,150,0,0,0,0,0,0,0,0,0,1,550,.319,0,0,23,143,52,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,119,90,112,109,106,203,1.0000,310,255,0,255,255,0,0,0,0,0,0,0,0,358,0,405,358,0,0,0,0,0,0,0,0,0,330,,,lasors000raf,,0,4
151040,0,0,-,,Gaskey,Cole,,1,18,10,1996,206,The United States,32688,Houston,4,187,212,1,1,4,0,0,0,0,173,122,20,140,219,132,171,119,20,130,215,126,171,120,20,133,216,128,10,0,0,75,60,77,89,104,75,25,25,25,25,25,25,10,7,3,10,10,32,1,3,81,100,78,75,1,1,67,65,75,0,0,0,200,200,0,0,0,0,0,1,550,.145,4,0,0,9,178,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,142,47,117,86,79,1,1.0000,1,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,390,,,gaskey000col,,1,1
151013,0,0,-,,DeWitt,Nick,,25,28,12,1987,206,The United States,14625,Columbus,5,187,217,1,1,7,0,0,0,0,111,116,46,140,132,88,108,112,46,130,127,85,109,113,46,133,128,86,14,0,0,69,71,76,60,77,79,25,25,25,25,25,25,14,12,4,10,10,39,1,3,44,64,61,51,1,1,104,92,95,0,0,0,0,0,0,200,0,200,0,1,550,.116,3,0,0,9,222,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,150,82,149,118,62,1,1.0000,1,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,386,,,dewitt000nic,,1,1
70162,0,0,-,,Quintana,Ricardo,,0,1,11,2002,210,Venezuela,0,,5,180,161,1,1,11,0,0,3,0,144,100,35,119,120,157,150,103,38,107,127,165,155,138,46,122,132,174,5,0,0,38,25,26,64,68,30,263,120,281,126,299,253,5,8,1,84,110,48,9,3,61,60,100,39,3,3,24,31,58,150,0,0,0,0,0,0,0,0,0,1,550,.322,0,0,25,133,52,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,102,41,62,111,107,203,.9687,329,188,225,0,188,0,0,0,0,0,0,0,0,336,380,0,286,0,0,0,0,0,0,0,0,0,330,,,quinta000ric,,3,9
62890,0,0,-,,Pierre,Mauricio,,0,23,11,2003,145,Panama,62478,Panama,1,191,181,1,1,9,0,0,3,0,152,161,51,134,102,184,139,147,43,116,110,157,330,276,332,303,367,295,10,0,0,94,91,92,98,109,79,9,22,5,22,10,22,10,8,3,4,0,22,1,3,32,55,62,15,1,2,112,113,117,0,0,0,0,0,0,0,0,150,0,1,550,.129,5,0,0,8,242,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,96,51,116,84,109,1,1.0000,1,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,394,,,pierre000mau,,1,1
55814,0,0,-,,Andrew,Merfy,,11,12,11,1996,56,Dominican Republic,10620,Bonao,1,185,201,1,1,12,0,0,3,0,96,116,54,51,115,71,96,116,54,51,115,71,96,116,54,51,115,71,11,0,0,22,12,14,39,143,41,115,72,117,73,116,73,11,18,2,64,73,48,18,3,55,27,93,16,2,2,17,44,59,200,0,0,0,0,0,0,0,0,0,1,550,.305,0,0,45,158,96,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,90,102,68,106,109,346,1.0500,346,290,0,201,0,0,0,0,0,0,0,0,0,290,0,201,0,0,0,0,0,0,0,0,0,0,402,,,andrew000mer,@merfy04580365,2,18
54666,0,0,-,,Spears,Tremaine,,14,3,6,1998,206,The United States,59119,Pineville,1,180,225,1,1,9,0,0,0,0,125,184,198,154,89,154,114,167,191,147,84,144,115,171,193,150,85,147,11,2,2,78,45,102,88,76,38,41,46,41,46,41,46,11,5,15,16,24,45,1,4,99,103,114,86,1,3,107,110,124,0,0,0,0,100,0,125,0,150,0,1,550,.121,5,0,3,10,265,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,108,93,115,110,100,1,1.0000,1,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,385,,,spears000tre,,1,1
54415,0,0,-,,Cardozo,Kristian,,0,10,11,2002,210,Venezuela,47991,Maracay,1,188,174,1,1,11,0,0,3,0,157,94,80,164,176,138,157,94,80,164,176,138,157,94,80,164,176,138,5,0,0,37,34,10,68,83,50,277,120,279,122,390,395,5,9,2,87,84,46,10,3,51,29,82,44,5,3,12,32,40,150,0,0,0,0,0,0,0,0,0,1,550,.319,0,0,26,134,55,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,111,47,111,94,86,211,1.0500,286,224,0,187,187,0,0,0,0,0,0,0,0,308,0,214,214,0,0,0,0,0,0,0,0,0,339,,,cardoz000kri,,5,10
23424,0,0,-,,Lambert,Kevin,,8,6,4,1998,206,The United States,78373,Tampa,4,191,205,1,1,4,0,0,0,0,137,184,68,206,123,151,129,177,62,196,120,141,132,179,64,199,121,144,13,1,1,99,93,97,108,111,60,2,2,2,2,2,2,13,15,30,1,0,40,2,3,124,109,115,98,5,3,115,92,99,0,0,0,75,75,150,0,0,0,0,1,550,.131,6,0,0,16,229,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,39,115,77,86,116,1,1.0000,1,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,380,,,lamber000kev,@k_lamb_11,5,2
153065,0,0,-,,Gonzalez,Howard,,38,6,11,2006,210,Venezuela,47991,Maracay,5,183,165,1,1,9,0,0,1,0,120,141,99,188,107,133,112,131,95,171,100,124,266,323,295,293,256,282,11,0,0,104,90,101,104,114,51,15,7,8,10,22,9,11,9,6,7,0,33,1,3,29,37,50,8,1,4,113,117,127,0,0,0,0,0,0,150,0,150,0,1,550,.119,4,0,1,13,248,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,108,114,88,106,107,1,1.0000,1,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,314,,,gonzal000how,,0,1
152128,0,0,-,,Henriquez,Juan,,40,29,6,2006,56,Dominican Republic,34341,Imbert,1,183,172,1,1,11,0,0,3,0,123,109,14,103,122,124,122,106,13,94,110,136,152,131,27,109,162,144,5,0,0,29,29,27,32,76,32,238,124,258,129,377,307,5,6,1,91,94,49,10,3,54,56,95,31,1,1,13,40,42,150,0,0,0,0,0,0,0,0,0,1,550,.322,0,0,27,131,53,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,91,98,76,108,105,205,1.0000,354,196,196,0,196,0,0,0,0,0,0,0,0,401,352,0,352,0,0,0,0,0,0,0,0,0,337,,,henriq001jua,,1,10
152121,0,0,-,,Madeira,Emannoel,,77,20,8,2006,28,Brazil,60894,Presidente Prudente,5,191,225,1,1,11,0,0,3,0,129,82,33,95,121,140,120,82,36,86,109,130,154,94,41,106,153,161,6,0,0,40,33,25,63,92,27,264,143,258,142,344,276,6,8,1,94,110,45,9,3,54,79,98,29,2,2,18,42,55,150,0,0,0,0,0,0,0,0,0,1,550,.325,0,0,28,124,51,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,108,84,84,112,67,199,1.0000,372,200,0,200,200,0,0,0,0,0,0,0,0,403,0,355,355,0,0,0,0,0,0,0,0,0,336,,,madeir000ema,,2,12
70409,0,0,-,,Fortunato,Marcos,,0,12,9,2003,56,Dominican Republic,71432,Santo Domingo,1,183,174,1,1,11,0,0,3,0,119,99,41,94,106,132,108,109,45,103,95,119,148,109,44,103,102,174,8,0,0,36,34,18,56,86,40,351,71,365,74,391,336,8,6,1,85,91,49,7,3,44,79,89,32,3,3,17,31,49,150,0,0,0,0,0,0,0,0,0,1,550,.287,0,0,17,158,39,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,112,80,82,127,92,163,1.0500,301,171,171,171,171,0,0,0,0,0,0,0,0,317,317,317,317,0,0,0,0,0,0,0,0,0,430,,,fortun000mar,,3,7
67554,0,0,-,,Meneses,Jose,,51,9,3,2005,210,Venezuela,17321,Caracas,5,185,150,2,2,12,0,0,4,0,115,77,17,91,108,123,105,77,15,97,97,111,160,97,25,95,150,177,6,0,0,39,25,27,66,69,23,322,129,319,125,435,191,6,12,2,40,108,46,7,3,55,67,106,43,2,1,17,37,56,150,0,0,0,0,0,0,0,0,0,1,550,.310,0,0,21,132,62,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,115,42,86,111,62,231,.9300,250,280,0,196,196,0,0,0,0,0,0,0,0,262,0,262,212,0,0,0,0,0,0,0,0,0,337,,,menese000jos,,2,7
67463,0,0,-,,Silverio,Freilyn,,40,24,1,2005,56,Dominican Republic,61363,Puerto Plata,1,191,181,1,1,11,0,0,3,0,133,106,43,100,127,141,132,106,47,91,140,127,150,106,46,128,137,161,6,0,0,31,28,25,40,90,36,227,131,252,140,377,272,6,9,1,109,93,49,6,3,47,55,105,49,2,2,12,32,53,150,0,0,0,0,0,0,0,0,0,1,550,.326,0,0,28,127,50,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,88,79,94,91,71,196,1.0500,319,228,228,0,228,0,0,0,0,0,0,0,0,404,404,0,356,0,0,0,0,0,0,0,0,0,333,,,silver002fre,,2,6
