// List of Teams and their ID's:
//592 => ID of Tohoku Golden Eagles
//589 => ID of Chiba Marines
//584 => ID of Tokyo Swallows
//585 => ID of Saitama Lions
//587 => ID of Tokyo Giants
//593 => ID of Yokohama DeNA Bay Stars
//590 => ID of Osaka Tigers
//591 => ID of Osaka Buffaloes
//588 => ID of Hiroshima Toyo Carp
//583 => ID of Hokkaido Fighters
//594 => ID of Aichi Dragons
//586 => ID of Fukuoka Hawks
//
//
//id, del, team_id, Team Name, League Name, LastName, FirstName, NickName, UniformNumber, DayOB, MonthOB, YearOB, NationalityID, Nation, CityID, City, facial_type, Height (cm), Weight (kg), Bats, Throws, Position, ML Service, 40 man roster service, pro years, options used, Contact vL, Gap vL, Power vL, Eye vL, Avoid K vL, BABIP vL, Contract Vr, Gap Vr, Power vR, Eye vR, Ks vR, BABIP vR, Contact Pot, Gap Pot, Power Pot, Eye Pot, Ks Pot, BABIP Pot, HBP, GB Batter type, FB Batter type, speed, steal rate, steal, running, sac bunt, bunt hit,Move vL, Control vL, Movement vR, Control vR, Move Pot, Control Pot, HBP, WP, Balk, Stamina, Hold, GB%, Velocity, ArmSlot, Infield Range, Infield Error, Infield Arm, DP, CatcherAbil, Catcher Arm, OF Range, OF Error, OF Arm, PExp, CExp, 1bExp, 2bExp, 3bExp, ssExp, LFExp, CFExp, RFExp, use expected, expected level, expected ab, expected avg, expected 2b, expected 3b, expected hr, expected bb, expected k, expected hbp, contract y1, contract y2, contract y3, contract y4, contract y5, contract y6, contract y7, contract y8, contract y9, contract y10, contract current year (0 = first year), extension y1, extension y2, extension y3, extension y4, extension y5, extension y6, extension y7, extension y8, extension y9, extension y10, greed, loyalty, play_for_winner, work_ethic, intelligence, leader ability, Stuff Overall, Stuff R/L split, Stuff Pot., Fastball (scale: 0-5), Slider, Curveball, Changeup, Cutter, Sinker, Splitter, Forkball, Screwball, Circlechange, Knucklecurve, Knuckleball, Fastball Pot.(scale: 0-5), Slider Pot., Curveball Pot., Changeup Pot., Cutter Pot., Sinker Pot., Splitter Pot., Forkball Pot., Screwball Pot., Circlechange Pot., Knucklecurve Pot., Knuckleball Pot., Hitter 3B/2B ratio, pbabip, lahman_id, bbref_id, bbrefminors_id, twitter_handle, Catcher Framing, Velo Pot
54324,0,0,-,,Sifontes,Enderjer,,92,19,1,2002,210,Venezuela,0,,3,183,134,1,1,12,0,0,0,0,148,161,1,1,1,1,148,45,1,1,1,1,147,45,35,128,123,161,12,0,0,1,1,1,1,97,12,264,144,292,151,377,249,12,3,1,70,82,45,1,3,62,26,95,1,3,12,17,41,121,200,0,0,0,0,0,0,0,0,0,1,550,.314,0,0,26,121,63,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,86,99,99,80,110,235,1.0000,242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340,sifont000end,,sifont000end,,3,12
53899,0,0,-,,Nakagawa,Evan,,19,13,1,1992,206,The United States,0,,0,178,170,1,1,12,0,0,0,0,110,101,1,1,1,1,110,42,1,1,1,1,107,42,12,86,112,101,8,0,0,1,1,1,1,71,8,196,221,192,220,194,220,8,3,1,102,78,42,1,3,32,39,71,1,0,8,0,0,96,200,0,0,0,0,0,0,0,0,0,1,550,.314,0,0,39,96,60,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,119,96,74,110,99,228,1.0000,228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,406,nakaga000eva,,nakaga000eva,,0,8
51174,0,0,-,,Diaz,Yoljeldriz,,0,14,1,2001,210,Venezuela,0,,2,180,165,1,1,12,0,0,0,0,113,91,1,1,1,1,113,45,1,1,1,1,113,45,27,62,132,91,14,0,0,1,1,1,1,66,14,284,137,305,145,406,225,14,3,1,46,102,45,1,3,62,24,105,1,2,14,18,42,124,200,0,0,0,0,0,0,0,0,0,1,550,.313,0,0,24,124,62,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,119,107,116,75,76,232,1.0500,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,337,diaz--000yol,,diaz--000yol,,2,14
153480,0,0,-,,Fuenmayor,Davirik,,37,1,8,2007,210,Venezuela,0,,0,183,187,8,8,3,0,0,0,0,117,336,8,8,8,8,117,27,8,8,8,8,309,27,339,322,273,336,1,0,0,8,8,8,8,98,1,5,8,7,16,6,22,1,3,8,6,0,27,1,3,98,1,91,1,2,1,56,54,12,0,0,0,0,0,0,0,0,0,0,1,550,.124,0,0,1,12,239,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,87,60,103,96,82,1,1.0000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,324,fuenma000dav,,fuenma000dav,,0,1
152763,0,0,-,,Reyes,Yobany,,52,18,1,2004,56,Dominican Republic,0,,0,188,194,1,1,12,0,0,0,0,111,144,1,1,1,1,111,51,1,1,1,1,116,51,27,104,90,144,12,0,0,1,1,1,1,96,12,196,187,215,193,342,314,12,3,1,36,96,51,1,3,52,31,101,1,2,12,14,39,106,150,0,0,0,0,0,0,0,0,0,1,550,.303,0,0,31,106,61,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,117,96,72,103,65,229,1.0000,345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,408,reyes-002yob,,reyes-002yob,,0,12
151592,0,0,-,,Valdez,Jonawel,,0,19,1,2004,56,Dominican Republic,0,,3,185,185,1,1,12,0,0,0,0,116,167,1,1,1,1,116,47,1,1,1,1,146,47,46,100,105,167,8,0,0,1,1,1,1,84,8,253,204,254,204,264,260,8,4,1,81,111,47,1,4,60,28,104,1,3,8,14,43,101,150,0,0,0,0,0,0,0,0,0,1,550,.324,0,0,28,101,53,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,100,101,80,81,98,207,1.0607,286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,332,valdez003jon,,valdez003jon,,3,8
150994,0,0,-,,Sanchez,Cristian,,11,12,1,1997,206,The United States,0,,1,183,174,1,1,5,0,0,0,0,164,147,1,1,1,1,164,28,1,1,1,1,166,28,135,151,195,147,1,0,0,1,1,1,1,51,1,24,25,25,25,25,25,1,3,1,10,10,28,1,3,86,1,88,1,1,1,73,61,10,0,0,0,0,0,0,0,0,0,0,1,550,.151,0,0,1,10,184,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,36,75,133,85,132,1,1.0000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,390,sanche001cri,,sanche001cri,,1,1
70371,0,0,-,,Silva,Yeferson,,7,28,1,2005,210,Venezuela,0,,1,183,174,1,1,11,0,0,0,0,144,177,1,1,1,1,144,59,1,1,1,1,152,59,46,97,115,177,9,0,0,1,1,1,1,73,9,248,114,279,121,336,309,9,3,1,84,99,59,1,3,57,21,94,1,1,9,24,35,136,150,0,0,0,0,0,0,0,0,0,1,550,.319,0,0,21,136,52,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,115,45,101,97,77,201,1.0000,363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,323,silva-000yef,,silva-000yef,,1,9
69718,0,0,-,,Escalante,Estarlin,,0,22,2,2003,56,Dominican Republic,0,,3,193,236,2,2,12,0,0,0,0,124,131,2,2,2,2,124,50,2,2,2,2,144,50,21,128,153,131,14,0,0,2,2,2,2,76,14,276,141,296,148,417,331,14,3,2,47,93,50,1,3,46,23,93,1,3,14,22,41,122,150,0,0,0,0,0,0,0,0,0,1,550,.316,0,0,23,122,57,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,89,41,109,79,106,218,1.0500,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,330,escala000est,,escala000est,,3,14
67372,0,0,-,,Esterlin,Wilson,,0,17,3,2004,56,Dominican Republic,0,,5,191,161,3,3,12,0,0,0,0,168,227,3,3,3,3,168,49,3,3,3,3,168,49,57,125,92,227,8,0,0,3,3,3,3,136,8,268,135,302,146,388,303,8,3,3,40,76,49,1,3,43,23,111,1,5,8,16,40,124,150,0,0,0,0,0,0,0,0,0,1,550,.309,0,0,23,124,68,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,116,76,94,100,81,249,1.0500,361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,333,esterl000wil,,esterl000wil,,5,8
67195,0,0,-,,Sanchez,Ramon,,39,14,1,2001,56,Dominican Republic,0,,2,191,161,1,1,12,0,0,0,0,143,174,1,1,1,1,143,49,1,1,1,1,158,49,33,141,146,174,16,0,0,1,1,1,1,95,16,276,122,308,132,376,261,16,3,1,39,92,49,1,3,60,22,103,1,2,16,15,42,131,150,0,0,0,0,0,0,0,0,0,1,550,.306,0,0,22,131,55,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,111,43,73,88,83,213,1.0500,448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,366,sanche006ram,,sanche006ram,,2,16
62384,0,0,-,,Thorpe,Christian,,10,23,2,1996,206,The United States,0,,1,170,150,2,2,4,0,0,0,0,168,132,2,2,2,2,168,44,2,2,2,2,169,44,44,166,209,132,7,0,0,2,2,2,2,61,7,150,76,149,76,149,76,7,3,2,35,40,44,1,3,87,0,87,1,1,7,89,94,12,100,0,0,0,0,0,0,0,0,0,1,550,.146,0,0,0,12,180,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,77,145,49,23,125,19,1.0000,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,388,thorpe000chr,,thorpe000chr,,1,7
54689,0,0,-,,Chiquillo,Diego,,0,9,1,2002,44,Colombia,0,,2,180,185,1,1,12,0,0,0,0,134,141,1,1,1,1,134,47,1,1,1,1,140,47,43,128,142,141,12,0,0,1,1,1,1,89,12,337,121,334,118,374,203,12,3,1,42,123,47,1,3,61,19,95,1,2,12,21,34,135,150,0,0,0,0,0,0,0,0,0,1,550,.297,0,0,19,135,63,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,82,50,97,108,96,234,.9300,319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,375,chiqui000die,,chiqui000die,,2,12
54255,0,0,-,,Nuel,Omar,,0,12,8,2003,56,Dominican Republic,0,,2,185,170,8,8,7,0,0,0,0,126,291,8,8,8,8,126,23,8,8,8,8,314,23,303,382,336,291,1,0,0,8,8,8,8,109,1,10,20,17,12,15,12,1,3,8,7,0,23,1,3,31,5,51,1,2,1,117,110,8,0,0,0,0,0,0,0,0,0,0,1,550,.129,0,0,5,8,257,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,115,53,118,88,67,1,1.0000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,395,nuel--000oma,,nuel--000oma,,2,1
54097,0,0,-,,Rivas,Albert,,48,18,1,2003,210,Venezuela,0,,2,183,154,1,1,12,0,0,0,0,120,184,1,1,1,1,120,48,1,1,1,1,159,48,25,144,132,184,13,0,0,1,1,1,1,104,13,253,190,280,197,399,361,13,3,1,44,93,48,1,3,51,26,98,1,2,13,20,33,105,200,0,0,0,0,0,0,0,0,0,1,550,.316,0,0,26,105,56,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,98,105,112,114,96,215,1.0500,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,347,rivas-001alb,,rivas-001alb,,2,13
53925,0,0,-,,Solano,Issac,,48,23,1,2001,56,Dominican Republic,0,,2,198,194,1,1,12,0,0,0,0,127,147,1,1,1,1,127,46,1,1,1,1,136,46,30,122,129,147,13,0,0,1,1,1,1,90,13,278,141,306,151,391,225,13,3,1,44,107,46,1,3,48,23,97,1,2,13,18,32,121,200,0,0,0,0,0,0,0,0,0,1,550,.312,0,0,23,121,64,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,100,43,65,75,91,239,1.0500,408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,332,solano000iss,,solano000iss,,2,13
25948,0,0,-,,Poteet,D.J.,@DJPOTEET2,31,12,30,1998,206,The United States,0,@DJPOTEET2,0,191,209,30,30,5,0,0,0,0,152,186,30,30,30,30,152,45,30,30,30,30,153,45,200,142,103,186,2,0,0,30,30,30,30,93,2,2,2,2,2,2,2,2,4,30,1,0,45,1,4,119,4,147,1,0,2,96,103,9,0,0,0,0,0,0,0,0,0,0,1,550,.135,0,0,4,9,247,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,118,141,67,128,63,1,1.0000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,379,poteet000dj-,@DJPOTEET2,poteet000dj-,@DJPOTEET2,0,2
25764,0,0,-,,Woolfolk,Dallas,@TheDallas33,34,30,2,1996,206,The United States,0,@TheDallas33,1,188,229,2,2,12,0,0,0,0,102,112,2,2,2,2,102,55,2,2,2,2,105,55,32,128,95,112,13,0,0,2,2,2,2,122,13,220,178,232,181,226,179,13,4,2,42,101,55,1,4,35,26,100,1,1,13,44,5,109,150,0,0,0,0,0,0,0,0,0,1,550,.318,0,0,26,109,58,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157,48,60,111,95,55,219,.9960,219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,337,woolfo000dal,@TheDallas33,woolfo000dal,@TheDallas33,1,13
153993,0,0,-,,Javier,Johendry,,0,12,5,2006,56,Dominican Republic,0,,1,180,150,5,5,4,0,0,0,0,112,240,5,5,5,5,112,25,5,5,5,5,218,25,234,222,204,240,1,0,0,5,5,5,5,89,1,1,1,1,1,1,1,1,3,5,25,25,25,1,3,119,1,106,1,1,1,106,114,8,0,0,0,0,0,0,0,0,0,0,1,550,.117,0,0,1,8,248,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,124,166,83,101,73,1,1.0000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,381,javier000joh,,javier000joh,,1,1
150999,0,0,-,,Holderfield,Sage,,37,17,2,1996,206,The United States,0,,1,183,220,2,2,12,0,0,0,0,96,54,2,2,2,2,96,45,2,2,2,2,96,45,20,77,132,54,8,0,0,2,2,2,2,60,8,218,254,237,262,228,258,8,3,2,41,30,45,1,3,56,32,50,1,1,8,78,76,83,200,0,0,0,0,0,0,0,0,0,1,550,.309,0,0,32,83,55,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,73,126,51,115,83,210,1.0000,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,407,holder000sag,,holder000sag,,1,8
70293,0,0,-,,Polanco,Albert,,2,30,1,2005,56,Dominican Republic,0,,2,188,174,1,1,11,0,0,0,0,144,162,1,1,1,1,144,47,1,1,1,1,150,47,35,138,132,162,13,0,0,1,1,1,1,96,13,270,124,271,126,402,287,13,3,1,84,106,47,1,3,52,26,98,1,2,13,17,34,132,150,0,0,0,0,0,0,0,0,0,1,550,.314,0,0,26,132,59,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,81,97,116,109,62,224,1.0500,410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,347,polanc000alb,,polanc000alb,,2,13
69630,0,0,-,,Noriega,Branden,,7,9,2,2001,206,The United States,0,,1,188,181,2,2,12,0,0,0,0,122,134,2,2,2,2,122,51,2,2,2,2,122,51,27,116,110,134,12,0,0,2,2,2,2,97,12,302,124,273,118,402,242,12,3,2,36,110,51,1,3,51,23,94,1,1,12,23,25,135,150,0,0,0,0,0,0,0,0,0,1,550,.305,0,0,23,135,66,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,116,99,76,126,64,245,1.0000,399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,352,norieg000bra,,norieg000bra,,1,12
67160,0,0,-,,Florian,Renaldito,,35,26,1,2002,56,Dominican Republic,0,,1,180,161,1,1,11,0,0,0,0,153,161,1,1,1,1,153,44,1,1,1,1,152,44,20,119,146,161,9,0,0,1,1,1,1,76,9,393,55,394,56,417,231,9,3,1,82,108,44,1,3,50,15,105,1,1,9,21,35,167,150,0,0,0,0,0,0,0,0,0,1,550,.286,0,0,15,167,45,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,114,69,93,114,87,182,1.0500,313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,421,floria000ren,,floria000ren,,1,9
62945,0,0,-,,Clode,Jesus,,0,28,1,2001,56,Dominican Republic,0,,1,188,181,1,1,12,0,0,0,0,152,165,1,1,1,1,152,49,1,1,1,1,153,49,41,134,146,165,10,0,0,1,1,1,1,90,10,272,173,303,180,371,287,10,3,1,36,109,49,1,3,56,23,101,1,1,10,13,39,110,150,0,0,0,0,0,0,0,0,0,1,550,.318,0,0,23,110,58,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,105,57,70,127,82,219,1.0500,384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,320,clode-000jes,,clode-000jes,,1,10
62397,0,0,-,,Iazzetta,Chris,,21,25,5,1997,206,The United States,0,,0,185,205,5,5,8,0,0,0,0,177,170,5,5,5,5,177,41,5,5,5,5,182,41,102,152,208,170,1,0,0,5,5,5,5,106,1,7,3,5,6,6,5,1,3,5,1,0,41,1,3,20,1,60,1,0,1,124,118,10,0,0,0,0,0,0,0,0,0,0,1,550,.157,0,0,1,10,180,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,101,31,133,95,50,1,1.0000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,379,iazzet000chr,,iazzet000chr,,0,1
62382,0,0,-,,Ford,Travious,,3,29,4,1997,206,The United States,0,,1,188,190,4,4,8,0,0,0,0,166,152,4,4,4,4,166,39,4,4,4,4,171,39,93,129,204,152,1,0,0,4,4,4,4,99,1,7,3,5,6,6,5,1,3,4,2,0,39,1,3,33,1,43,1,1,1,124,106,9,0,0,0,0,0,0,0,0,0,0,1,550,.153,0,0,1,9,181,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184,25,70,127,127,85,1,1.0000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,382,ford--000tra,,ford--000tra,,1,1
61770,0,0,-,,Quinn,Braden,@Braquinn_09,40,24,3,2003,206,The United States,0,@Braquinn_09,1,193,227,3,3,12,0,0,0,0,78,54,3,3,3,3,78,44,3,3,3,3,78,44,35,60,92,54,12,0,0,3,3,3,3,77,12,342,174,332,172,401,348,12,3,3,40,90,44,1,3,106,21,102,1,1,12,56,73,112,200,0,0,0,0,0,0,0,0,0,1,550,.305,0,0,21,112,53,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,173,141,4,102,186,207,1.0000,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,372,quinn-000bra,@Braquinn_09,quinn-000bra,@Braquinn_09,1,12
60907,0,0,-,,Rogers,Johnathan,@johnrogersssss,12,5,2,2004,206,The United States,0,@johnrogersssss,1,191,220,2,2,11,0,0,0,0,91,125,2,2,2,2,91,49,2,2,2,2,221,49,164,209,316,125,12,0,0,2,2,2,2,59,12,244,133,254,136,340,249,12,3,2,106,71,49,1,3,66,27,96,1,1,12,49,51,127,150,0,0,0,0,0,0,0,0,0,1,550,.321,0,0,27,127,53,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,38,145,181,154,121,204,1.0000,375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,342,rogers006joh,@johnrogersssss,rogers006joh,@johnrogersssss,1,12
60193,0,0,-,,Price,Sawyer,,14,7,8,1998,206,The United States,0,,1,191,216,8,8,7,0,0,0,0,152,111,8,8,8,8,152,25,8,8,8,8,152,25,63,168,177,111,1,0,0,8,8,8,8,73,1,2,2,2,2,2,2,1,4,8,1,45,25,1,4,74,0,95,1,1,1,99,84,12,0,0,0,0,0,0,0,0,0,0,1,550,.135,0,0,0,12,190,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,127,98,124,25,20,1,1.0000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,405,price-001saw,,price-001saw,,1,1
59779,0,0,-,,Terwilliger,Ben,,26,23,5,1999,206,The United States,0,,1,193,240,5,5,12,0,0,0,0,132,103,5,5,5,5,132,44,5,5,5,5,132,44,122,112,153,103,11,0,0,5,5,5,5,72,11,115,123,111,121,113,122,11,3,5,101,68,44,1,3,57,50,96,1,1,11,46,63,134,150,0,0,0,0,0,0,0,0,0,1,550,.335,0,0,50,134,52,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,59,145,59,65,128,201,.9830,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,403,terwil000ben,,terwil000ben,,1,11
59385,0,0,-,,Cunningham,Jackson,,22,17,1,1998,206,The United States,0,,2,178,185,1,1,12,0,0,0,0,116,120,1,1,1,1,116,51,1,1,1,1,118,51,36,103,117,120,10,0,0,1,1,1,1,92,10,178,179,208,189,194,185,10,2,1,48,110,51,1,2,53,32,98,1,2,10,6,24,108,150,0,0,0,0,0,0,0,0,0,1,550,.303,0,0,32,108,64,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,157,120,135,102,57,239,1.0000,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,408,cunnin003jac,,cunnin003jac,,2,10
50686,0,0,-,,Rodriguez,Kevin,,0,13,1,2000,145,Panama,0,,3,185,145,1,1,12,0,0,0,0,156,169,1,1,1,1,156,48,1,1,1,1,155,48,21,127,144,169,9,0,0,1,1,1,1,104,9,317,200,317,202,317,201,9,3,1,49,100,48,1,3,54,21,88,1,3,9,12,40,102,150,0,0,0,0,0,0,0,0,0,1,550,.320,0,0,21,102,53,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,85,92,69,112,76,207,1.0500,218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,313,rodrig005kev,,rodrig005kev,,3,9
27900,0,0,-,,Glavine,Peyton,@peyton_glav14,23,23,2,1999,206,The United States,0,@peyton_glav14,4,180,176,2,2,12,0,0,0,0,87,97,2,2,2,2,87,47,2,2,2,2,87,47,10,60,71,97,8,0,0,2,2,2,2,94,8,285,199,266,193,271,194,8,3,2,45,133,47,1,3,112,26,123,1,4,8,87,75,105,150,0,0,0,0,0,0,0,0,0,1,550,.315,0,0,26,105,58,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,196,54,95,127,188,221,.9300,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,347,glavin000pey,@peyton_glav14,glavin000pey,@peyton_glav14,4,8
27084,0,0,-,,Williams Jr.,Chris,,9,3,1,2000,206,The United States,0,,1,188,205,1,1,11,0,0,0,0,165,172,1,1,1,1,165,46,1,1,1,1,163,46,127,139,165,172,10,0,0,1,1,1,1,86,10,369,153,344,145,350,148,10,3,1,91,118,46,1,3,69,19,108,1,1,10,124,118,121,150,0,0,0,0,0,0,0,0,0,1,550,.309,0,0,19,121,63,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,66,112,87,109,80,234,.9300,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,327,willia016chr,,willia016chr,,1,10
154031,0,0,-,,Peralta,Waldy,,0,3,5,2006,56,Dominican Republic,0,,1,183,150,5,5,4,0,0,0,0,113,214,5,5,5,5,113,25,5,5,5,5,220,25,244,242,236,214,1,0,0,5,5,5,5,100,1,1,1,1,1,1,1,1,3,5,25,25,25,1,3,109,1,123,1,1,1,125,112,9,0,0,0,0,0,0,0,0,0,0,1,550,.120,0,0,1,9,232,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,88,117,154,74,85,1,1.0000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,383,peralt000wal,,peralt000wal,,1,1
153957,0,0,-,,Bena,Cristobal,,0,17,5,2006,56,Dominican Republic,0,,1,178,133,5,5,4,0,0,0,0,113,212,5,5,5,5,113,25,5,5,5,5,220,25,202,238,238,212,1,0,0,5,5,5,5,106,1,1,1,1,1,1,1,1,3,5,25,25,25,1,3,121,1,130,1,1,1,110,106,8,0,0,0,0,0,0,0,0,0,0,1,550,.120,0,0,1,8,231,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,160,104,142,125,72,1,1.0000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,396,bena--000cri,,bena--000cri,,1,1
152796,0,0,-,,Belisario,Pedro,,98,20,1,2003,210,Venezuela,0,,0,185,161,1,1,12,0,0,0,0,100,188,1,1,1,1,100,48,1,1,1,1,151,48,32,141,87,188,13,0,0,1,1,1,1,71,13,297,139,271,134,348,216,13,3,1,94,118,48,1,3,58,25,103,1,3,13,12,32,127,150,0,0,0,0,0,0,0,0,0,1,550,.316,0,0,25,127,55,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,110,48,104,99,105,212,1.0000,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,342,belisa000ped,,belisa000ped,,0,13
